,Date,Chicago,Opponent,Half,Time,Score,Team,Action,Substitution,Player,Lineup,Points,Game,length
535,"November 13, 2022",Home,Benedictine (Ill.),1,01:02,13-10,Away,"Assist by CARLQUIST,JORDAN",0,Jordan Carlquist,"Bella Alfaro, Ellie Gross, Grace Hynes, Kate Gross, Mallory Brodnik",0,2,
536,"November 13, 2022",Home,Benedictine (Ill.),1,00:46,15-10,Home,"BRODNIK,MALLORY made jump shot",0,Mallory Brodnik,"Bella Alfaro, Ellie Gross, Grace Hynes, Kate Gross, Mallory Brodnik",2,2,
537,"November 13, 2022",Home,Benedictine (Ill.),1,00:46,15-10,Home,"Assist by GROSS,ELLIE",0,Ellie Gross,"Bella Alfaro, Ellie Gross, Grace Hynes, Kate Gross, Mallory Brodnik",0,2,
538,"November 13, 2022",Home,Benedictine (Ill.),1,00:21,15-10,Away,"DUZANSKY,MEGAN missed layup",0,Megan Duzansky,"Bella Alfaro, Ellie Gross, Grace Hynes, Kate Gross, Mallory Brodnik",0,2,
539,"November 13, 2022",Home,Benedictine (Ill.),1,00:18,15-10,Away,"DUZANSKY,MEGAN offensive rebound",0,Megan Duzansky,"Bella Alfaro, Ellie Gross, Grace Hynes, Kate Gross, Mallory Brodnik",0,2,
540,"November 13, 2022",Home,Benedictine (Ill.),1,00:18,15-10,Away,"DUZANSKY,MEGAN missed layup",0,Megan Duzansky,"Bella Alfaro, Ellie Gross, Grace Hynes, Kate Gross, Mallory Brodnik",0,2,
541,"November 13, 2022",Home,Benedictine (Ill.),1,00:16,15-10,Home,"GROSS,ELLIE defensive rebound",0,Ellie Gross,"Bella Alfaro, Ellie Gross, Grace Hynes, Kate Gross, Mallory Brodnik",0,2,
542,"November 13, 2022",Home,Benedictine (Ill.),1,00:12,15-10,Away,"Foul by SMITH,SARA",0,Sara Smith,"Bella Alfaro, Ellie Gross, Grace Hynes, Kate Gross, Mallory Brodnik",0,2,
543,"November 13, 2022",Home,Benedictine (Ill.),1,00:11,16-10,Home,"HYNES,GRACE made free throw",0,Grace Hynes,"Bella Alfaro, Ellie Gross, Grace Hynes, Kate Gross, Mallory Brodnik",1,2,
544,"November 13, 2022",Home,Benedictine (Ill.),1,00:11,17-10,Home,"HYNES,GRACE made free throw",0,Grace Hynes,"Bella Alfaro, Ellie Gross, Grace Hynes, Kate Gross, Mallory Brodnik",1,2,
545,"November 13, 2022",Home,Benedictine (Ill.),1,00:11,18-10,Home,"HYNES,GRACE made free throw",0,Grace Hynes,"Bella Alfaro, Ellie Gross, Grace Hynes, Kate Gross, Mallory Brodnik",1,2,
546,"November 13, 2022",Home,Benedictine (Ill.),1,00:11,18-10,Home,"CARTER,LINDSEY enters the game",1,Lindsey Carter,"Bella Alfaro, Ellie Gross, Grace Hynes, Kate Gross, Mallory Brodnik, Lindsey Carter",0,2,
547,"November 13, 2022",Home,Benedictine (Ill.),1,00:11,18-10,Home,"BRODNIK,MALLORY goes to the bench",1,Mallory Brodnik,"Bella Alfaro, Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter",0,2,
548,"November 13, 2022",Home,Benedictine (Ill.),2,10:00,18-10,Away,"LAKE,BRIANNA enters the game",1,Brianna Lake,"Bella Alfaro, Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter",0,2,
549,"November 13, 2022",Home,Benedictine (Ill.),2,10:00,18-10,Away,"MCCORY,CHARSAN enters the game",1,Charsan Mccory,"Bella Alfaro, Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter",0,2,
550,"November 13, 2022",Home,Benedictine (Ill.),2,10:00,18-10,Away,"VANA,JAYLYNN goes to the bench",1,Jaylynn Vana,"Bella Alfaro, Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter",0,2,
551,"November 13, 2022",Home,Benedictine (Ill.),2,10:00,18-10,Away,"MCCORY,BRILAN goes to the bench",1,Brilan Mccory,"Bella Alfaro, Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter",0,2,
552,"November 13, 2022",Home,Benedictine (Ill.),2,09:41,18-10,Away,"MCCORY,BRILAN enters the game",1,Brilan Mccory,"Bella Alfaro, Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter",0,2,
553,"November 13, 2022",Home,Benedictine (Ill.),2,09:41,18-10,Away,"CARLQUIST,JORDAN goes to the bench",1,Jordan Carlquist,"Bella Alfaro, Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter",0,2,
554,"November 13, 2022",Home,Benedictine (Ill.),2,09:34,18-10,Away,"MCCORY,BRILAN missed jump shot",0,Brilan Mccory,"Bella Alfaro, Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter",0,2,
555,"November 13, 2022",Home,Benedictine (Ill.),2,09:30,18-10,Home,"HYNES,GRACE defensive rebound",0,Grace Hynes,"Bella Alfaro, Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter",0,2,
556,"November 13, 2022",Home,Benedictine (Ill.),2,09:29,18-10,Away,"Foul by LAKE,BRIANNA",0,Brianna Lake,"Bella Alfaro, Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter",0,2,
557,"November 13, 2022",Home,Benedictine (Ill.),2,09:29,19-10,Home,"GROSS,ELLIE made free throw",0,Ellie Gross,"Bella Alfaro, Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter",1,2,
558,"November 13, 2022",Home,Benedictine (Ill.),2,09:29,20-10,Home,"GROSS,ELLIE made free throw",0,Ellie Gross,"Bella Alfaro, Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter",1,2,
559,"November 13, 2022",Home,Benedictine (Ill.),2,09:29,20-10,Away,"CARLQUIST,JORDAN enters the game",1,Jordan Carlquist,"Bella Alfaro, Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter",0,2,
560,"November 13, 2022",Home,Benedictine (Ill.),2,09:29,20-10,Away,"DUZANSKY,MEGAN goes to the bench",1,Megan Duzansky,"Bella Alfaro, Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter",0,2,
561,"November 13, 2022",Home,Benedictine (Ill.),2,09:00,20-10,Away,"MCCORY,CHARSAN missed layup",0,Charsan Mccory,"Bella Alfaro, Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter",0,2,
562,"November 13, 2022",Home,Benedictine (Ill.),2,08:58,20-10,Home,"CARTER,LINDSEY defensive rebound",0,Lindsey Carter,"Bella Alfaro, Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter",0,2,
563,"November 13, 2022",Home,Benedictine (Ill.),2,08:46,20-10,Home,"GROSS,ELLIE missed jump shot",0,Ellie Gross,"Bella Alfaro, Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter",0,2,
564,"November 13, 2022",Home,Benedictine (Ill.),2,08:43,20-10,Away,"CARLQUIST,JORDAN defensive rebound",0,Jordan Carlquist,"Bella Alfaro, Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter",0,2,
565,"November 13, 2022",Home,Benedictine (Ill.),2,08:30,20-10,Away,"Turnover by MCCORY,CHARSAN",0,Charsan Mccory,"Bella Alfaro, Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter",0,2,
566,"November 13, 2022",Home,Benedictine (Ill.),2,08:09,20-10,Away,"Foul by MCCORY,CHARSAN",0,Charsan Mccory,"Bella Alfaro, Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter",0,2,
567,"November 13, 2022",Home,Benedictine (Ill.),2,08:09,20-10,Home,"HERRERA,ISABELLE enters the game",1,Isabelle Herrera,"Bella Alfaro, Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
568,"November 13, 2022",Home,Benedictine (Ill.),2,08:09,20-10,Home,"ALFARO,BELLA goes to the bench",1,Bella Alfaro,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
569,"November 13, 2022",Home,Benedictine (Ill.),2,08:09,20-10,Away,"DUZANSKY,MEGAN enters the game",1,Megan Duzansky,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
570,"November 13, 2022",Home,Benedictine (Ill.),2,08:09,20-10,Away,"MCCORY,CHARSAN goes to the bench",1,Charsan Mccory,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
571,"November 13, 2022",Home,Benedictine (Ill.),2,08:07,20-10,Home,"HERRERA,ISABELLE missed jump shot",0,Isabelle Herrera,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
572,"November 13, 2022",Home,Benedictine (Ill.),2,08:07,20-10,Away,"Block by CARLQUIST,JORDAN",0,Jordan Carlquist,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
573,"November 13, 2022",Home,Benedictine (Ill.),2,08:01,20-10,Away,"SMITH,SARA defensive rebound",0,Sara Smith,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
574,"November 13, 2022",Home,Benedictine (Ill.),2,07:48,20-10,Away,"DUZANSKY,MEGAN missed jump shot",0,Megan Duzansky,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
575,"November 13, 2022",Home,Benedictine (Ill.),2,07:46,20-10,Home,"GROSS,KATE defensive rebound",0,Kate Gross,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
576,"November 13, 2022",Home,Benedictine (Ill.),2,07:32,20-10,Away,"Foul by CARLQUIST,JORDAN",0,Jordan Carlquist,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
577,"November 13, 2022",Home,Benedictine (Ill.),2,07:32,21-10,Home,"HYNES,GRACE made free throw",0,Grace Hynes,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",1,2,
578,"November 13, 2022",Home,Benedictine (Ill.),2,07:32,22-10,Home,"HYNES,GRACE made free throw",0,Grace Hynes,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",1,2,
579,"November 13, 2022",Home,Benedictine (Ill.),2,07:32,22-10,Away,"VANA,JAYLYNN enters the game",1,Jaylynn Vana,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
580,"November 13, 2022",Home,Benedictine (Ill.),2,07:32,22-10,Away,"SKACK,SIERRA enters the game",1,Sierra Skack,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
581,"November 13, 2022",Home,Benedictine (Ill.),2,07:32,22-10,Away,"DROZDZ,CHLOE enters the game",1,Chloe Drozdz,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
582,"November 13, 2022",Home,Benedictine (Ill.),2,07:32,22-10,Away,"SMITH,SARA goes to the bench",1,Sara Smith,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
583,"November 13, 2022",Home,Benedictine (Ill.),2,07:32,22-10,Away,"LAKE,BRIANNA goes to the bench",1,Brianna Lake,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
584,"November 13, 2022",Home,Benedictine (Ill.),2,07:32,22-10,Away,"CARLQUIST,JORDAN goes to the bench",1,Jordan Carlquist,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
585,"November 13, 2022",Home,Benedictine (Ill.),2,07:20,22-10,Away,"Turnover by VANA,JAYLYNN",0,Jaylynn Vana,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
586,"November 13, 2022",Home,Benedictine (Ill.),2,07:20,22-10,Home,"Steal by HERRERA,ISABELLE",0,Isabelle Herrera,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
587,"November 13, 2022",Home,Benedictine (Ill.),2,07:03,22-10,Home,"CARTER,LINDSEY missed jump shot",0,Lindsey Carter,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
588,"November 13, 2022",Home,Benedictine (Ill.),2,07:00,22-10,Home,"GROSS,KATE offensive rebound",0,Kate Gross,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
589,"November 13, 2022",Home,Benedictine (Ill.),2,06:58,22-10,Home,"HYNES,GRACE missed 3-pt. jump shot",0,Grace Hynes,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
590,"November 13, 2022",Home,Benedictine (Ill.),2,06:53,22-10,Home,"HERRERA,ISABELLE offensive rebound",0,Isabelle Herrera,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
591,"November 13, 2022",Home,Benedictine (Ill.),2,06:50,24-10,Home,"CARTER,LINDSEY made jump shot",0,Lindsey Carter,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",2,2,
592,"November 13, 2022",Home,Benedictine (Ill.),2,06:50,24-10,Home,"Assist by HERRERA,ISABELLE",0,Isabelle Herrera,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
593,"November 13, 2022",Home,Benedictine (Ill.),2,06:47,24-10,Away,30SEC TIMEOUT by Benedictine (Ill.),0,,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
594,"November 13, 2022",Home,Benedictine (Ill.),2,06:34,24-10,Away,"VANA,JAYLYNN missed jump shot",0,Jaylynn Vana,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
595,"November 13, 2022",Home,Benedictine (Ill.),2,06:30,24-10,Home,"HERRERA,ISABELLE defensive rebound",0,Isabelle Herrera,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
596,"November 13, 2022",Home,Benedictine (Ill.),2,06:19,24-10,Home,"GROSS,KATE missed jump shot",0,Kate Gross,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
597,"November 13, 2022",Home,Benedictine (Ill.),2,06:16,24-10,Home,"GROSS,KATE offensive rebound",0,Kate Gross,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
598,"November 13, 2022",Home,Benedictine (Ill.),2,06:08,24-10,Home,"GROSS,KATE missed jump shot",0,Kate Gross,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
599,"November 13, 2022",Home,Benedictine (Ill.),2,06:05,24-10,Away,"DROZDZ,CHLOE defensive rebound",0,Chloe Drozdz,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
600,"November 13, 2022",Home,Benedictine (Ill.),2,05:56,24-10,Away,"MCCORY,BRILAN missed jump shot",0,Brilan Mccory,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
601,"November 13, 2022",Home,Benedictine (Ill.),2,05:53,24-10,Home,"HYNES,GRACE defensive rebound",0,Grace Hynes,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
602,"November 13, 2022",Home,Benedictine (Ill.),2,05:35,26-10,Home,"HYNES,GRACE made jump shot",0,Grace Hynes,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",2,2,
603,"November 13, 2022",Home,Benedictine (Ill.),2,05:10,26-10,Away,"DROZDZ,CHLOE missed jump shot",0,Chloe Drozdz,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
604,"November 13, 2022",Home,Benedictine (Ill.),2,05:10,26-10,Home,"Block by GROSS,KATE",0,Kate Gross,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
605,"November 13, 2022",Home,Benedictine (Ill.),2,05:05,26-10,Home,"HERRERA,ISABELLE defensive rebound",0,Isabelle Herrera,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
606,"November 13, 2022",Home,Benedictine (Ill.),2,05:02,26-10,Home,"HERRERA,ISABELLE missed jump shot",0,Isabelle Herrera,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
607,"November 13, 2022",Home,Benedictine (Ill.),2,04:59,26-10,Home,"CARTER,LINDSEY offensive rebound",0,Lindsey Carter,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
608,"November 13, 2022",Home,Benedictine (Ill.),2,04:58,26-10,Home,"GROSS,KATE missed 3-pt. jump shot",0,Kate Gross,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
609,"November 13, 2022",Home,Benedictine (Ill.),2,04:55,26-10,Away,"DUZANSKY,MEGAN defensive rebound",0,Megan Duzansky,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
610,"November 13, 2022",Home,Benedictine (Ill.),2,04:35,26-10,Away,TEAM TIMEOUT by Benedictine (Ill.),0,,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera",0,2,
611,"November 13, 2022",Home,Benedictine (Ill.),2,04:35,26-10,Home,"BRODNIK,MALLORY enters the game",1,Mallory Brodnik,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera, Mallory Brodnik",0,2,
612,"November 13, 2022",Home,Benedictine (Ill.),2,04:35,26-10,Home,"GAO,ASHLEY enters the game",1,Ashley Gao,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera, Mallory Brodnik, Ashley Gao",0,2,
613,"November 13, 2022",Home,Benedictine (Ill.),2,04:35,26-10,Home,"ALFARO,BELLA enters the game",1,Bella Alfaro,"Ellie Gross, Grace Hynes, Kate Gross, Lindsey Carter, Isabelle Herrera, Mallory Brodnik, Ashley Gao, Bella Alfaro",0,2,
614,"November 13, 2022",Home,Benedictine (Ill.),2,04:35,26-10,Home,"CARTER,LINDSEY goes to the bench",1,Lindsey Carter,"Ellie Gross, Grace Hynes, Kate Gross, Isabelle Herrera, Mallory Brodnik, Ashley Gao, Bella Alfaro",0,2,
615,"November 13, 2022",Home,Benedictine (Ill.),2,04:35,26-10,Home,"GROSS,KATE goes to the bench",1,Kate Gross,"Ellie Gross, Grace Hynes, Isabelle Herrera, Mallory Brodnik, Ashley Gao, Bella Alfaro",0,2,
616,"November 13, 2022",Home,Benedictine (Ill.),2,04:35,26-10,Home,"GROSS,ELLIE goes to the bench",1,Ellie Gross,"Grace Hynes, Isabelle Herrera, Mallory Brodnik, Ashley Gao, Bella Alfaro",0,2,
617,"November 13, 2022",Home,Benedictine (Ill.),2,04:35,26-10,Away,"SMITH,SARA enters the game",1,Sara Smith,"Grace Hynes, Isabelle Herrera, Mallory Brodnik, Ashley Gao, Bella Alfaro",0,2,
618,"November 13, 2022",Home,Benedictine (Ill.),2,04:35,26-10,Away,"MCCORY,CHARSAN enters the game",1,Charsan Mccory,"Grace Hynes, Isabelle Herrera, Mallory Brodnik, Ashley Gao, Bella Alfaro",0,2,
619,"November 13, 2022",Home,Benedictine (Ill.),2,04:35,26-10,Away,"CARROLL,MAKENZIE enters the game",1,Makenzie Carroll,"Grace Hynes, Isabelle Herrera, Mallory Brodnik, Ashley Gao, Bella Alfaro",0,2,
620,"November 13, 2022",Home,Benedictine (Ill.),2,04:35,26-10,Away,"VANA,JAYLYNN goes to the bench",1,Jaylynn Vana,"Grace Hynes, Isabelle Herrera, Mallory Brodnik, Ashley Gao, Bella Alfaro",0,2,
621,"November 13, 2022",Home,Benedictine (Ill.),2,04:35,26-10,Away,"SKACK,SIERRA goes to the bench",1,Sierra Skack,"Grace Hynes, Isabelle Herrera, Mallory Brodnik, Ashley Gao, Bella Alfaro",0,2,
622,"November 13, 2022",Home,Benedictine (Ill.),2,04:35,26-10,Away,"DROZDZ,CHLOE goes to the bench",1,Chloe Drozdz,"Grace Hynes, Isabelle Herrera, Mallory Brodnik, Ashley Gao, Bella Alfaro",0,2,
623,"November 13, 2022",Home,Benedictine (Ill.),2,04:26,26-10,Away,"CARROLL,MAKENZIE missed 3-pt. jump shot",0,Makenzie Carroll,"Grace Hynes, Isabelle Herrera, Mallory Brodnik, Ashley Gao, Bella Alfaro",0,2,
624,"November 13, 2022",Home,Benedictine (Ill.),2,04:21,26-10,Home,TEAM defensive rebound,0,,"Grace Hynes, Isabelle Herrera, Mallory Brodnik, Ashley Gao, Bella Alfaro",0,2,
625,"November 13, 2022",Home,Benedictine (Ill.),2,03:59,26-10,Home,"BRODNIK,MALLORY missed layup",0,Mallory Brodnik,"Grace Hynes, Isabelle Herrera, Mallory Brodnik, Ashley Gao, Bella Alfaro",0,2,
626,"November 13, 2022",Home,Benedictine (Ill.),2,03:56,26-10,Away,"DUZANSKY,MEGAN defensive rebound",0,Megan Duzansky,"Grace Hynes, Isabelle Herrera, Mallory Brodnik, Ashley Gao, Bella Alfaro",0,2,
627,"November 13, 2022",Home,Benedictine (Ill.),2,03:34,26-10,Away,"MCCORY,BRILAN missed 3-pt. jump shot",0,Brilan Mccory,"Grace Hynes, Isabelle Herrera, Mallory Brodnik, Ashley Gao, Bella Alfaro",0,2,
628,"November 13, 2022",Home,Benedictine (Ill.),2,03:30,26-10,Home,"BRODNIK,MALLORY defensive rebound",0,Mallory Brodnik,"Grace Hynes, Isabelle Herrera, Mallory Brodnik, Ashley Gao, Bella Alfaro",0,2,
629,"November 13, 2022",Home,Benedictine (Ill.),2,03:29,26-10,Away,"Foul by CARROLL,MAKENZIE",0,Makenzie Carroll,"Grace Hynes, Isabelle Herrera, Mallory Brodnik, Ashley Gao, Bella Alfaro",0,2,
630,"November 13, 2022",Home,Benedictine (Ill.),2,03:29,26-10,Away,"LAKE,BRIANNA enters the game",1,Brianna Lake,"Grace Hynes, Isabelle Herrera, Mallory Brodnik, Ashley Gao, Bella Alfaro",0,2,
631,"November 13, 2022",Home,Benedictine (Ill.),2,03:29,26-10,Away,"CARROLL,MAKENZIE goes to the bench",1,Makenzie Carroll,"Grace Hynes, Isabelle Herrera, Mallory Brodnik, Ashley Gao, Bella Alfaro",0,2,
632,"November 13, 2022",Home,Benedictine (Ill.),2,03:23,26-10,Home,"HYNES,GRACE missed jump shot",0,Grace Hynes,"Grace Hynes, Isabelle Herrera, Mallory Brodnik, Ashley Gao, Bella Alfaro",0,2,
633,"November 13, 2022",Home,Benedictine (Ill.),2,03:23,26-10,Away,"Block by MCCORY,CHARSAN",0,Charsan Mccory,"Grace Hynes, Isabelle Herrera, Mallory Brodnik, Ashley Gao, Bella Alfaro",0,2,
634,"November 13, 2022",Home,Benedictine (Ill.),2,03:18,26-10,Away,"MCCORY,CHARSAN defensive rebound",0,Charsan Mccory,"Grace Hynes, Isabelle Herrera, Mallory Brodnik, Ashley Gao, Bella Alfaro",0,2,
635,"November 13, 2022",Home,Benedictine (Ill.),2,02:57,26-10,Away,"MCCORY,BRILAN missed 3-pt. jump shot",0,Brilan Mccory,"Grace Hynes, Isabelle Herrera, Mallory Brodnik, Ashley Gao, Bella Alfaro",0,2,
636,"November 13, 2022",Home,Benedictine (Ill.),2,02:51,26-10,Home,"BRODNIK,MALLORY defensive rebound",0,Mallory Brodnik,"Grace Hynes, Isabelle Herrera, Mallory Brodnik, Ashley Gao, Bella Alfaro",0,2,
637,"November 13, 2022",Home,Benedictine (Ill.),2,02:47,26-10,Home,"Foul by ALFARO,BELLA",0,Bella Alfaro,"Grace Hynes, Isabelle Herrera, Mallory Brodnik, Ashley Gao, Bella Alfaro",0,2,
638,"November 13, 2022",Home,Benedictine (Ill.),2,02:47,26-10,Home,"Turnover by ALFARO,BELLA",0,Bella Alfaro,"Grace Hynes, Isabelle Herrera, Mallory Brodnik, Ashley Gao, Bella Alfaro",0,2,
639,"November 13, 2022",Home,Benedictine (Ill.),2,02:47,26-10,Home,"WORKMAN,CAROLINE enters the game",1,Caroline Workman,"Grace Hynes, Isabelle Herrera, Mallory Brodnik, Ashley Gao, Bella Alfaro, Caroline Workman",0,2,
640,"November 13, 2022",Home,Benedictine (Ill.),2,02:47,26-10,Home,"GROSS,ELLIE enters the game",1,Ellie Gross,"Grace Hynes, Isabelle Herrera, Mallory Brodnik, Ashley Gao, Bella Alfaro, Caroline Workman, Ellie Gross",0,2,
641,"November 13, 2022",Home,Benedictine (Ill.),2,02:47,26-10,Home,"ALFARO,BELLA goes to the bench",1,Bella Alfaro,"Grace Hynes, Isabelle Herrera, Mallory Brodnik, Ashley Gao, Caroline Workman, Ellie Gross",0,2,
642,"November 13, 2022",Home,Benedictine (Ill.),2,02:47,26-10,Home,"HERRERA,ISABELLE goes to the bench",1,Isabelle Herrera,"Grace Hynes, Mallory Brodnik, Ashley Gao, Caroline Workman, Ellie Gross",0,2,
643,"November 13, 2022",Home,Benedictine (Ill.),2,02:33,26-10,Away,"Turnover by MCCORY,BRILAN",0,Brilan Mccory,"Grace Hynes, Mallory Brodnik, Ashley Gao, Caroline Workman, Ellie Gross",0,2,
644,"November 13, 2022",Home,Benedictine (Ill.),2,02:31,26-10,Away,"CARLQUIST,JORDAN enters the game",1,Jordan Carlquist,"Grace Hynes, Mallory Brodnik, Ashley Gao, Caroline Workman, Ellie Gross",0,2,
645,"November 13, 2022",Home,Benedictine (Ill.),2,02:31,26-10,Away,"DUZANSKY,MEGAN goes to the bench",1,Megan Duzansky,"Grace Hynes, Mallory Brodnik, Ashley Gao, Caroline Workman, Ellie Gross",0,2,
646,"November 13, 2022",Home,Benedictine (Ill.),2,02:16,26-10,Home,"GROSS,ELLIE missed 3-pt. jump shot",0,Ellie Gross,"Grace Hynes, Mallory Brodnik, Ashley Gao, Caroline Workman, Ellie Gross",0,2,
647,"November 13, 2022",Home,Benedictine (Ill.),2,02:08,26-10,Home,"GROSS,ELLIE offensive rebound",0,Ellie Gross,"Grace Hynes, Mallory Brodnik, Ashley Gao, Caroline Workman, Ellie Gross",0,2,
