,Date,Chicago,Opponent,Half,Time,Score,Team,Action,Substitution,Player,Lineup,Points,Game
5835,"January 13, 2023",Home,New York U.,1,15:47,8-7,Home,"Assist by MOOS,EZRA",0,Ezra Moos,"Bryce Hopkins, Ezra Moos, Joe Berry, Thomas Kurowski, Arrish Bhandal",0,13
5836,"January 13, 2023",Home,New York U.,1,15:35,10-7,Away,"STEPHENS,CINQUE made jump shot",0,Cinque Stephens,"Bryce Hopkins, Ezra Moos, Joe Berry, Thomas Kurowski, Arrish Bhandal",2,13
5837,"January 13, 2023",Home,New York U.,1,15:19,10-7,Home,"KUROWSKI,THOMAS missed jump shot",0,Thomas Kurowski,"Bryce Hopkins, Ezra Moos, Joe Berry, Thomas Kurowski, Arrish Bhandal",0,13
5838,"January 13, 2023",Home,New York U.,1,15:19,10-7,Away,"PEEK,HAYDEN defensive rebound",0,Hayden Peek,"Bryce Hopkins, Ezra Moos, Joe Berry, Thomas Kurowski, Arrish Bhandal",0,13
5839,"January 13, 2023",Home,New York U.,1,14:59,10-7,Away,"Turnover by CLARK,QUINN",0,Quinn Clark,"Bryce Hopkins, Ezra Moos, Joe Berry, Thomas Kurowski, Arrish Bhandal",0,13
5840,"January 13, 2023",Home,New York U.,1,14:59,10-7,Away,"BASHINSKY,HOLT enters the game",1,Holt Bashinsky,"Bryce Hopkins, Ezra Moos, Joe Berry, Thomas Kurowski, Arrish Bhandal",0,13
5841,"January 13, 2023",Home,New York U.,1,14:59,10-7,Away,"PEEK,HAYDEN goes to the bench",1,Hayden Peek,"Bryce Hopkins, Ezra Moos, Joe Berry, Thomas Kurowski, Arrish Bhandal",0,13
5842,"January 13, 2023",Home,New York U.,1,14:59,10-7,Home,"KENAH,EAMONN enters the game",1,Eamonn Kenah,"Bryce Hopkins, Ezra Moos, Joe Berry, Thomas Kurowski, Arrish Bhandal, Eamonn Kenah",0,13
5843,"January 13, 2023",Home,New York U.,1,14:59,10-7,Home,"MOOS,EZRA goes to the bench",1,Ezra Moos,"Bryce Hopkins, Joe Berry, Thomas Kurowski, Arrish Bhandal, Eamonn Kenah",0,13
5844,"January 13, 2023",Home,New York U.,1,14:45,10-7,Home,"BERRY,JOE missed 3-pt. jump shot",0,Joe Berry,"Bryce Hopkins, Joe Berry, Thomas Kurowski, Arrish Bhandal, Eamonn Kenah",0,13
5845,"January 13, 2023",Home,New York U.,1,14:45,10-7,Away,"CLARK,QUINN defensive rebound",0,Quinn Clark,"Bryce Hopkins, Joe Berry, Thomas Kurowski, Arrish Bhandal, Eamonn Kenah",0,13
5846,"January 13, 2023",Home,New York U.,1,14:34,10-7,Away,"LIPOVIC,NIKOLA enters the game",1,Nikola Lipovic,"Bryce Hopkins, Joe Berry, Thomas Kurowski, Arrish Bhandal, Eamonn Kenah",0,13
5847,"January 13, 2023",Home,New York U.,1,14:34,10-7,Away,"FREENEY,ZAY goes to the bench",1,Zay Freeney,"Bryce Hopkins, Joe Berry, Thomas Kurowski, Arrish Bhandal, Eamonn Kenah",0,13
5848,"January 13, 2023",Home,New York U.,1,14:17,12-7,Away,"BASHINSKY,HOLT made jump shot",0,Holt Bashinsky,"Bryce Hopkins, Joe Berry, Thomas Kurowski, Arrish Bhandal, Eamonn Kenah",2,13
5849,"January 13, 2023",Home,New York U.,1,14:16,12-7,Away,"Assist by STEPHENS,CINQUE",0,Cinque Stephens,"Bryce Hopkins, Joe Berry, Thomas Kurowski, Arrish Bhandal, Eamonn Kenah",0,13
5850,"January 13, 2023",Home,New York U.,1,13:57,12-7,Away,"Foul by STEPHENS,CINQUE",0,Cinque Stephens,"Bryce Hopkins, Joe Berry, Thomas Kurowski, Arrish Bhandal, Eamonn Kenah",0,13
5851,"January 13, 2023",Home,New York U.,1,13:52,12-7,Home,"BHANDAL,ARRISH missed jump shot",0,Arrish Bhandal,"Bryce Hopkins, Joe Berry, Thomas Kurowski, Arrish Bhandal, Eamonn Kenah",0,13
5852,"January 13, 2023",Home,New York U.,1,13:52,12-7,Away,"STEPHENS,CINQUE defensive rebound",0,Cinque Stephens,"Bryce Hopkins, Joe Berry, Thomas Kurowski, Arrish Bhandal, Eamonn Kenah",0,13
5853,"January 13, 2023",Home,New York U.,1,13:42,12-7,Home,"Foul by BHANDAL,ARRISH",0,Arrish Bhandal,"Bryce Hopkins, Joe Berry, Thomas Kurowski, Arrish Bhandal, Eamonn Kenah",0,13
5854,"January 13, 2023",Home,New York U.,1,13:42,12-7,Away,"REED,EPHRAIM enters the game",1,Ephraim Reed,"Bryce Hopkins, Joe Berry, Thomas Kurowski, Arrish Bhandal, Eamonn Kenah",0,13
5855,"January 13, 2023",Home,New York U.,1,13:42,12-7,Away,"STEPHENS,CINQUE goes to the bench",1,Cinque Stephens,"Bryce Hopkins, Joe Berry, Thomas Kurowski, Arrish Bhandal, Eamonn Kenah",0,13
5856,"January 13, 2023",Home,New York U.,1,13:42,12-7,Home,"PIOTROWSKI,JACKSON enters the game",1,Jackson Piotrowski,"Bryce Hopkins, Joe Berry, Thomas Kurowski, Arrish Bhandal, Eamonn Kenah, Jackson Piotrowski",0,13
5857,"January 13, 2023",Home,New York U.,1,13:42,12-7,Home,"BHANDAL,ARRISH goes to the bench",1,Arrish Bhandal,"Bryce Hopkins, Joe Berry, Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski",0,13
5858,"January 13, 2023",Home,New York U.,1,13:39,12-7,Away,"LIPOVIC,NIKOLA missed 3-pt. jump shot",0,Nikola Lipovic,"Bryce Hopkins, Joe Berry, Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski",0,13
5859,"January 13, 2023",Home,New York U.,1,13:39,12-7,Home,"KUROWSKI,THOMAS defensive rebound",0,Thomas Kurowski,"Bryce Hopkins, Joe Berry, Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski",0,13
5860,"January 13, 2023",Home,New York U.,1,13:29,12-7,Home,"HOPKINS,BRYCE missed jump shot",0,Bryce Hopkins,"Bryce Hopkins, Joe Berry, Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski",0,13
5861,"January 13, 2023",Home,New York U.,1,13:29,12-7,Away,"REED,EPHRAIM defensive rebound",0,Ephraim Reed,"Bryce Hopkins, Joe Berry, Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski",0,13
5862,"January 13, 2023",Home,New York U.,1,13:15,12-7,Home,"Foul by PIOTROWSKI,JACKSON",0,Jackson Piotrowski,"Bryce Hopkins, Joe Berry, Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski",0,13
5863,"January 13, 2023",Home,New York U.,1,13:15,13-7,Away,"LIPOVIC,NIKOLA made free throw",0,Nikola Lipovic,"Bryce Hopkins, Joe Berry, Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski",1,13
5864,"January 13, 2023",Home,New York U.,1,13:15,14-7,Away,"LIPOVIC,NIKOLA made free throw",0,Nikola Lipovic,"Bryce Hopkins, Joe Berry, Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski",1,13
5865,"January 13, 2023",Home,New York U.,1,13:15,14-7,Home,"TWYMAN,SKYLER enters the game",1,Skyler Twyman,"Bryce Hopkins, Joe Berry, Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski, Skyler Twyman",0,13
5866,"January 13, 2023",Home,New York U.,1,13:15,14-7,Home,"BERRY,JOE goes to the bench",1,Joe Berry,"Bryce Hopkins, Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski, Skyler Twyman",0,13
5867,"January 13, 2023",Home,New York U.,1,12:45,14-7,Home,"KENAH,EAMONN missed 3-pt. jump shot",0,Eamonn Kenah,"Bryce Hopkins, Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski, Skyler Twyman",0,13
5868,"January 13, 2023",Home,New York U.,1,12:45,14-7,Home,"PIOTROWSKI,JACKSON offensive rebound",0,Jackson Piotrowski,"Bryce Hopkins, Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski, Skyler Twyman",0,13
5869,"January 13, 2023",Home,New York U.,1,12:39,14-7,Home,"Turnover by PIOTROWSKI,JACKSON",0,Jackson Piotrowski,"Bryce Hopkins, Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski, Skyler Twyman",0,13
5870,"January 13, 2023",Home,New York U.,1,12:24,14-7,Away,"Turnover by CLARK,QUINN",0,Quinn Clark,"Bryce Hopkins, Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski, Skyler Twyman",0,13
5871,"January 13, 2023",Home,New York U.,1,12:23,14-7,Home,"Steal by HOPKINS,BRYCE",0,Bryce Hopkins,"Bryce Hopkins, Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski, Skyler Twyman",0,13
5872,"January 13, 2023",Home,New York U.,1,12:18,14-9,Home,"PIOTROWSKI,JACKSON made layup",0,Jackson Piotrowski,"Bryce Hopkins, Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski, Skyler Twyman",2,13
5873,"January 13, 2023",Home,New York U.,1,12:18,14-9,Home,"Assist by KUROWSKI,THOMAS",0,Thomas Kurowski,"Bryce Hopkins, Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski, Skyler Twyman",0,13
5874,"January 13, 2023",Home,New York U.,1,11:54,14-9,Away,"Turnover by BASHINSKY,HOLT",0,Holt Bashinsky,"Bryce Hopkins, Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski, Skyler Twyman",0,13
5875,"January 13, 2023",Home,New York U.,1,11:53,14-9,Home,"Steal by TWYMAN,SKYLER",0,Skyler Twyman,"Bryce Hopkins, Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski, Skyler Twyman",0,13
5876,"January 13, 2023",Home,New York U.,1,11:50,14-12,Home,"KUROWSKI,THOMAS made 3-pt. jump shot",0,Thomas Kurowski,"Bryce Hopkins, Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski, Skyler Twyman",3,13
5877,"January 13, 2023",Home,New York U.,1,11:50,14-12,Home,"Assist by KENAH,EAMONN",0,Eamonn Kenah,"Bryce Hopkins, Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski, Skyler Twyman",0,13
5878,"January 13, 2023",Home,New York U.,1,11:27,14-12,Home,"Foul by KENAH,EAMONN",0,Eamonn Kenah,"Bryce Hopkins, Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski, Skyler Twyman",0,13
5879,"January 13, 2023",Home,New York U.,1,11:27,14-12,Away,"FREENEY,ZAY enters the game",1,Zay Freeney,"Bryce Hopkins, Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski, Skyler Twyman",0,13
5880,"January 13, 2023",Home,New York U.,1,11:27,14-12,Away,"PEEK,HAYDEN enters the game",1,Hayden Peek,"Bryce Hopkins, Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski, Skyler Twyman",0,13
5881,"January 13, 2023",Home,New York U.,1,11:27,14-12,Away,"CLARK,QUINN goes to the bench",1,Quinn Clark,"Bryce Hopkins, Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski, Skyler Twyman",0,13
5882,"January 13, 2023",Home,New York U.,1,11:27,14-12,Away,"FREEDMAN,SPENCER goes to the bench",1,Spencer Freedman,"Bryce Hopkins, Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski, Skyler Twyman",0,13
5883,"January 13, 2023",Home,New York U.,1,11:27,14-12,Home,"BRYAN,ALEC enters the game",1,Alec Bryan,"Bryce Hopkins, Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski, Skyler Twyman, Alec Bryan",0,13
5884,"January 13, 2023",Home,New York U.,1,11:27,14-12,Home,"HOPKINS,BRYCE goes to the bench",1,Bryce Hopkins,"Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski, Skyler Twyman, Alec Bryan",0,13
5885,"January 13, 2023",Home,New York U.,1,11:15,14-12,Home,"Foul by BRYAN,ALEC",0,Alec Bryan,"Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski, Skyler Twyman, Alec Bryan",0,13
5886,"January 13, 2023",Home,New York U.,1,11:15,15-12,Away,"PEEK,HAYDEN made free throw",0,Hayden Peek,"Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski, Skyler Twyman, Alec Bryan",1,13
5887,"January 13, 2023",Home,New York U.,1,11:15,16-12,Away,"PEEK,HAYDEN made free throw",0,Hayden Peek,"Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski, Skyler Twyman, Alec Bryan",1,13
5888,"January 13, 2023",Home,New York U.,1,11:02,16-15,Home,"KENAH,EAMONN made 3-pt. jump shot",0,Eamonn Kenah,"Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski, Skyler Twyman, Alec Bryan",3,13
5889,"January 13, 2023",Home,New York U.,1,11:02,16-15,Home,"Assist by PIOTROWSKI,JACKSON",0,Jackson Piotrowski,"Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski, Skyler Twyman, Alec Bryan",0,13
5890,"January 13, 2023",Home,New York U.,1,10:36,18-15,Away,"PEEK,HAYDEN made layup",0,Hayden Peek,"Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski, Skyler Twyman, Alec Bryan",2,13
5891,"January 13, 2023",Home,New York U.,1,10:36,18-15,Home,"Foul by BRYAN,ALEC",0,Alec Bryan,"Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski, Skyler Twyman, Alec Bryan",0,13
5892,"January 13, 2023",Home,New York U.,1,10:36,19-15,Away,"PEEK,HAYDEN made free throw",0,Hayden Peek,"Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski, Skyler Twyman, Alec Bryan",1,13
5893,"January 13, 2023",Home,New York U.,1,10:36,19-15,Home,"MOOS,EZRA enters the game",1,Ezra Moos,"Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski, Skyler Twyman, Alec Bryan, Ezra Moos",0,13
5894,"January 13, 2023",Home,New York U.,1,10:36,19-15,Home,"BERRY,JOE enters the game",1,Joe Berry,"Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski, Skyler Twyman, Alec Bryan, Ezra Moos, Joe Berry",0,13
5895,"January 13, 2023",Home,New York U.,1,10:36,19-15,Home,"BHANDAL,ARRISH enters the game",1,Arrish Bhandal,"Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski, Skyler Twyman, Alec Bryan, Ezra Moos, Joe Berry, Arrish Bhandal",0,13
5896,"January 13, 2023",Home,New York U.,1,10:36,19-15,Home,"HOPKINS,BRYCE enters the game",1,Bryce Hopkins,"Thomas Kurowski, Eamonn Kenah, Jackson Piotrowski, Skyler Twyman, Alec Bryan, Ezra Moos, Joe Berry, Arrish Bhandal, Bryce Hopkins",0,13
5897,"January 13, 2023",Home,New York U.,1,10:36,19-15,Home,"PIOTROWSKI,JACKSON goes to the bench",1,Jackson Piotrowski,"Thomas Kurowski, Eamonn Kenah, Skyler Twyman, Alec Bryan, Ezra Moos, Joe Berry, Arrish Bhandal, Bryce Hopkins",0,13
5898,"January 13, 2023",Home,New York U.,1,10:36,19-15,Home,"KENAH,EAMONN goes to the bench",1,Eamonn Kenah,"Thomas Kurowski, Skyler Twyman, Alec Bryan, Ezra Moos, Joe Berry, Arrish Bhandal, Bryce Hopkins",0,13
5899,"January 13, 2023",Home,New York U.,1,10:36,19-15,Home,"TWYMAN,SKYLER goes to the bench",1,Skyler Twyman,"Thomas Kurowski, Alec Bryan, Ezra Moos, Joe Berry, Arrish Bhandal, Bryce Hopkins",0,13
5900,"January 13, 2023",Home,New York U.,1,10:36,19-15,Home,"BRYAN,ALEC goes to the bench",1,Alec Bryan,"Thomas Kurowski, Ezra Moos, Joe Berry, Arrish Bhandal, Bryce Hopkins",0,13
5901,"January 13, 2023",Home,New York U.,1,10:24,19-17,Home,"BHANDAL,ARRISH made jump shot",0,Arrish Bhandal,"Thomas Kurowski, Ezra Moos, Joe Berry, Arrish Bhandal, Bryce Hopkins",2,13
5902,"January 13, 2023",Home,New York U.,1,10:24,19-17,Home,"Assist by KUROWSKI,THOMAS",0,Thomas Kurowski,"Thomas Kurowski, Ezra Moos, Joe Berry, Arrish Bhandal, Bryce Hopkins",0,13
5903,"January 13, 2023",Home,New York U.,1,10:05,21-17,Away,"FREENEY,ZAY made layup",0,Zay Freeney,"Thomas Kurowski, Ezra Moos, Joe Berry, Arrish Bhandal, Bryce Hopkins",2,13
5904,"January 13, 2023",Home,New York U.,1,09:50,21-17,Away,"Foul by BASHINSKY,HOLT",0,Holt Bashinsky,"Thomas Kurowski, Ezra Moos, Joe Berry, Arrish Bhandal, Bryce Hopkins",0,13
5905,"January 13, 2023",Home,New York U.,1,09:34,21-17,Home,"Foul by BHANDAL,ARRISH",0,Arrish Bhandal,"Thomas Kurowski, Ezra Moos, Joe Berry, Arrish Bhandal, Bryce Hopkins",0,13
5906,"January 13, 2023",Home,New York U.,1,09:34,21-17,Home,"Turnover by BHANDAL,ARRISH",0,Arrish Bhandal,"Thomas Kurowski, Ezra Moos, Joe Berry, Arrish Bhandal, Bryce Hopkins",0,13
5907,"January 13, 2023",Home,New York U.,1,09:34,21-17,Away,FULL TIMEOUT by New York U.,0,,"Thomas Kurowski, Ezra Moos, Joe Berry, Arrish Bhandal, Bryce Hopkins",0,13
5908,"January 13, 2023",Home,New York U.,1,09:34,21-17,Home,"PIOTROWSKI,JACKSON enters the game",1,Jackson Piotrowski,"Thomas Kurowski, Ezra Moos, Joe Berry, Arrish Bhandal, Bryce Hopkins, Jackson Piotrowski",0,13
5909,"January 13, 2023",Home,New York U.,1,09:34,21-17,Home,"BHANDAL,ARRISH goes to the bench",1,Arrish Bhandal,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5910,"January 13, 2023",Home,New York U.,1,09:14,21-17,Away,"FREEDMAN,SPENCER missed jump shot",0,Spencer Freedman,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5911,"January 13, 2023",Home,New York U.,1,09:14,21-17,Home,"HOPKINS,BRYCE defensive rebound",0,Bryce Hopkins,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5912,"January 13, 2023",Home,New York U.,1,09:13,21-17,Away,"Foul by LIPOVIC,NIKOLA",0,Nikola Lipovic,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5913,"January 13, 2023",Home,New York U.,1,09:13,21-17,Away,"STEPHENS,CINQUE enters the game",1,Cinque Stephens,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5914,"January 13, 2023",Home,New York U.,1,09:13,21-17,Away,"LIPOVIC,NIKOLA goes to the bench",1,Nikola Lipovic,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5915,"January 13, 2023",Home,New York U.,1,09:00,21-20,Home,"HOPKINS,BRYCE made 3-pt. jump shot",0,Bryce Hopkins,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",3,13
5916,"January 13, 2023",Home,New York U.,1,09:00,21-20,Home,"Assist by KUROWSKI,THOMAS",0,Thomas Kurowski,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5917,"January 13, 2023",Home,New York U.,1,08:56,21-20,Away,"CLARK,QUINN enters the game",1,Quinn Clark,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5918,"January 13, 2023",Home,New York U.,1,08:56,21-20,Away,"FREEDMAN,SPENCER enters the game",1,Spencer Freedman,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5919,"January 13, 2023",Home,New York U.,1,08:56,21-20,Away,"BASHINSKY,HOLT goes to the bench",1,Holt Bashinsky,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5920,"January 13, 2023",Home,New York U.,1,08:56,21-20,Away,"REED,EPHRAIM goes to the bench",1,Ephraim Reed,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5921,"January 13, 2023",Home,New York U.,1,08:37,21-20,Away,"Turnover by PEEK,HAYDEN",0,Hayden Peek,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5922,"January 13, 2023",Home,New York U.,1,08:25,21-20,Away,"Foul by FREENEY,ZAY",0,Zay Freeney,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5923,"January 13, 2023",Home,New York U.,1,08:22,21-23,Home,"HOPKINS,BRYCE made 3-pt. jump shot",0,Bryce Hopkins,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",3,13
5924,"January 13, 2023",Home,New York U.,1,08:22,21-23,Home,"Assist by BERRY,JOE",0,Joe Berry,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5925,"January 13, 2023",Home,New York U.,1,08:04,23-23,Away,"FREENEY,ZAY made layup",0,Zay Freeney,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",2,13
5926,"January 13, 2023",Home,New York U.,1,07:46,23-23,Home,"Turnover by KUROWSKI,THOMAS",0,Thomas Kurowski,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5927,"January 13, 2023",Home,New York U.,1,07:45,23-23,Away,"Steal by CLARK,QUINN",0,Quinn Clark,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5928,"January 13, 2023",Home,New York U.,1,07:37,23-23,Away,"FREENEY,ZAY missed layup",0,Zay Freeney,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5929,"January 13, 2023",Home,New York U.,1,07:37,23-23,Home,"Block by BERRY,JOE",0,Joe Berry,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5930,"January 13, 2023",Home,New York U.,1,07:37,23-23,Away,TEAM offensive rebound,0,,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5931,"January 13, 2023",Home,New York U.,1,07:29,26-23,Away,"FREEDMAN,SPENCER made 3-pt. jump shot",0,Spencer Freedman,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",3,13
5932,"January 13, 2023",Home,New York U.,1,07:29,26-23,Away,"Assist by PEEK,HAYDEN",0,Hayden Peek,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5933,"January 13, 2023",Home,New York U.,1,07:14,26-26,Home,"KUROWSKI,THOMAS made 3-pt. jump shot",0,Thomas Kurowski,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",3,13
5934,"January 13, 2023",Home,New York U.,1,06:55,26-26,Away,"CLARK,QUINN missed layup",0,Quinn Clark,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5935,"January 13, 2023",Home,New York U.,1,06:55,26-26,Home,"PIOTROWSKI,JACKSON defensive rebound",0,Jackson Piotrowski,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5936,"January 13, 2023",Home,New York U.,1,06:43,26-26,Home,"BERRY,JOE missed 3-pt. jump shot",0,Joe Berry,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5937,"January 13, 2023",Home,New York U.,1,06:43,26-26,Away,"CLARK,QUINN defensive rebound",0,Quinn Clark,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5938,"January 13, 2023",Home,New York U.,1,06:29,26-26,Away,"CLARK,QUINN missed layup",0,Quinn Clark,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5939,"January 13, 2023",Home,New York U.,1,06:29,26-26,Home,"HOPKINS,BRYCE defensive rebound",0,Bryce Hopkins,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5940,"January 13, 2023",Home,New York U.,1,06:12,26-29,Home,"MOOS,EZRA made 3-pt. jump shot",0,Ezra Moos,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",3,13
5941,"January 13, 2023",Home,New York U.,1,06:12,26-29,Home,"Assist by PIOTROWSKI,JACKSON",0,Jackson Piotrowski,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5942,"January 13, 2023",Home,New York U.,1,05:52,28-29,Away,"PEEK,HAYDEN made layup",0,Hayden Peek,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",2,13
5943,"January 13, 2023",Home,New York U.,1,05:34,28-29,Away,"Foul by STEPHENS,CINQUE",0,Cinque Stephens,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5944,"January 13, 2023",Home,New York U.,1,05:34,28-29,Away,"LIPOVIC,NIKOLA enters the game",1,Nikola Lipovic,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5945,"January 13, 2023",Home,New York U.,1,05:34,28-29,Away,"BASHINSKY,HOLT enters the game",1,Holt Bashinsky,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5946,"January 13, 2023",Home,New York U.,1,05:34,28-29,Away,"PEEK,HAYDEN goes to the bench",1,Hayden Peek,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5947,"January 13, 2023",Home,New York U.,1,05:34,28-29,Away,"STEPHENS,CINQUE goes to the bench",1,Cinque Stephens,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5948,"January 13, 2023",Home,New York U.,1,05:22,28-31,Home,"PIOTROWSKI,JACKSON made layup",0,Jackson Piotrowski,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",2,13
5949,"January 13, 2023",Home,New York U.,1,05:11,28-31,Away,"Turnover by FREENEY,ZAY",0,Zay Freeney,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5950,"January 13, 2023",Home,New York U.,1,05:11,28-31,Home,"Steal by HOPKINS,BRYCE",0,Bryce Hopkins,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5951,"January 13, 2023",Home,New York U.,1,04:50,28-31,Home,"HOPKINS,BRYCE missed 3-pt. jump shot",0,Bryce Hopkins,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5952,"January 13, 2023",Home,New York U.,1,04:50,28-31,Away,"FREEDMAN,SPENCER defensive rebound",0,Spencer Freedman,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
5953,"January 13, 2023",Home,New York U.,1,04:42,28-31,Home,"Foul by KUROWSKI,THOMAS",0,Thomas Kurowski,"Thomas Kurowski, Ezra Moos, Joe Berry, Bryce Hopkins, Jackson Piotrowski",0,13
