,X,Y,Region
13900,11.8,7.0,Left Baseline
13901,11.8,7.2,Left Baseline
13902,11.8,7.4,Left Baseline
13903,11.8,7.6000000000000005,Left Baseline
13904,11.8,7.800000000000001,Left Baseline
13905,11.8,8.0,Left Baseline
13906,11.8,8.200000000000001,Left Baseline
13907,11.8,8.4,Left Baseline
13908,11.8,8.6,Left Baseline
13909,11.8,8.8,Left Baseline
13910,11.8,9.0,Left Baseline
13911,11.8,9.200000000000001,Left Baseline
13912,11.8,9.4,Left Baseline
13913,11.8,9.600000000000001,Left Baseline
13914,11.8,9.8,Left Baseline
13915,11.8,10.0,Left Baseline
13916,11.8,10.200000000000001,Left Baseline
13917,11.8,10.4,Left Baseline
13918,11.8,10.600000000000001,Left Baseline
13919,11.8,10.8,Left Baseline
13920,11.8,11.0,Left Baseline
13921,11.8,11.200000000000001,Left Baseline
13922,11.8,11.4,Left Baseline
13923,11.8,11.600000000000001,Left Baseline
13924,11.8,11.8,Left Baseline
13925,11.8,12.0,Left Baseline
13926,11.8,12.200000000000001,Left Baseline
13927,11.8,12.4,Left Baseline
13928,11.8,12.600000000000001,Left Baseline
13929,11.8,12.8,Left Baseline
13930,11.8,13.0,Left Baseline
13931,11.8,13.200000000000001,Left Baseline
13932,11.8,13.4,Left Baseline
13933,11.8,13.600000000000001,Left Baseline
13934,11.8,13.8,Left Baseline
13935,11.8,14.0,Left Baseline
13936,11.8,14.200000000000001,Left Elbow
13937,11.8,14.4,Left Elbow
13938,11.8,14.600000000000001,Left Elbow
13939,11.8,14.8,Left Elbow
13940,11.8,15.0,Left Elbow
13941,11.8,15.200000000000001,Left Elbow
13942,11.8,15.4,Left Elbow
13943,11.8,15.600000000000001,Left Elbow
13944,11.8,15.8,Left Elbow
13945,11.8,16.0,Left Elbow
13946,11.8,16.2,Left Elbow
13947,11.8,16.400000000000002,Left Elbow
13948,11.8,16.6,Left Elbow
13949,11.8,16.8,Left Elbow
13950,11.8,17.0,Left Elbow
13951,11.8,17.2,Left Elbow
13952,11.8,17.400000000000002,Left Elbow
13953,11.8,17.6,Left Elbow
13954,11.8,17.8,Left Elbow
13955,11.8,18.0,Left Elbow
13956,11.8,18.2,Left Elbow
13957,11.8,18.400000000000002,Left Elbow
13958,11.8,18.6,Left Elbow
13959,11.8,18.8,Left Elbow
13960,11.8,19.0,Left Elbow
13961,11.8,19.200000000000003,Left Elbow
13962,11.8,19.400000000000002,Left Elbow
13963,11.8,19.6,Left Elbow
13964,11.8,19.8,Left Elbow
13965,11.8,20.0,Left Elbow
13966,11.8,20.200000000000003,Left Elbow
13967,11.8,20.400000000000002,Left Elbow
13968,11.8,20.6,Left Elbow
13969,11.8,20.8,Left Elbow
13970,11.8,21.0,Left Elbow
13971,11.8,21.200000000000003,Left Elbow
13972,11.8,21.400000000000002,Left Elbow
13973,11.8,21.6,Left Elbow
13974,11.8,21.8,Left Elbow
13975,11.8,22.0,Left Elbow
13976,11.8,22.200000000000003,Left Elbow
13977,11.8,22.400000000000002,Left Elbow
13978,11.8,22.6,Left Elbow
13979,11.8,22.8,Left Wing
13980,11.8,23.0,Left Wing
13981,11.8,23.200000000000003,Left Wing
13982,11.8,23.400000000000002,Left Wing
13983,11.8,23.6,Left Wing
13984,11.8,23.8,Left Wing
13985,11.8,24.0,Left Wing
13986,11.8,24.200000000000003,Left Wing
13987,11.8,24.400000000000002,Left Wing
13988,11.8,24.6,Left Wing
13989,11.8,24.8,Left Wing
13990,11.8,25.0,Left Wing
13991,11.8,25.200000000000003,Left Wing
13992,11.8,25.400000000000002,Left Wing
13993,11.8,25.6,Left Wing
13994,11.8,25.8,Left Wing
13995,11.8,26.0,Left Wing
13996,11.8,26.200000000000003,Left Wing
13997,11.8,26.400000000000002,Left Wing
13998,11.8,26.6,Left Wing
13999,11.8,26.8,Left Wing
14000,11.8,27.0,Left Wing
14001,11.8,27.200000000000003,Left Wing
14002,11.8,27.400000000000002,Left Wing
14003,11.8,27.6,Left Wing
14004,11.8,27.8,Left Wing
14005,11.8,28.0,Left Wing
14006,11.8,28.200000000000003,Left Wing
14007,11.8,28.400000000000002,Left Wing
14008,11.8,28.6,Left Wing
14009,11.8,28.8,Left Wing
14010,11.8,29.0,Left Wing
14011,11.8,29.200000000000003,Left Wing
14012,11.8,29.400000000000002,Left Wing
14013,11.8,29.6,Left Wing
14014,11.8,29.8,Left Wing
14015,11.8,30.0,Left Wing
14016,11.8,30.200000000000003,Left Wing
14017,11.8,30.400000000000002,Left Wing
14018,11.8,30.6,Left Wing
14019,11.8,30.8,Left Wing
14020,11.8,31.0,Left Wing
14021,11.8,31.200000000000003,Left Wing
14022,11.8,31.400000000000002,Left Wing
14023,11.8,31.6,Left Wing
14024,11.8,31.8,Left Wing
14025,11.8,32.0,Left Wing
14026,11.8,32.2,Left Wing
14027,11.8,32.4,Left Wing
14028,11.8,32.6,Left Wing
14029,11.8,32.800000000000004,Left Wing
14030,11.8,33.0,Left Wing
14031,11.8,33.2,Left Wing
14032,11.8,33.4,Left Wing
14033,11.8,33.6,Left Wing
14034,11.8,33.800000000000004,Left Wing
14035,11.8,34.0,Left Wing
14036,11.8,34.2,Left Wing
14037,11.8,34.4,Left Wing
14038,11.8,34.6,Left Wing
14039,11.8,34.800000000000004,Left Wing
14040,11.8,35.0,Left Wing
14041,11.8,35.2,Left Wing
14042,11.8,35.4,Left Wing
14043,11.8,35.6,Left Wing
14044,11.8,35.800000000000004,Left Wing
14045,11.8,36.0,Left Wing
14046,11.8,36.2,Left Wing
14047,11.8,36.4,Left Wing
14048,11.8,36.6,Left Wing
14049,11.8,36.800000000000004,Left Wing
14050,11.8,37.0,Left Wing
14051,11.8,37.2,Left Wing
14052,11.8,37.4,Left Wing
14053,11.8,37.6,Left Wing
14054,11.8,37.800000000000004,Left Wing
14055,11.8,38.0,Left Wing
14056,11.8,38.2,Left Wing
14057,11.8,38.400000000000006,Left Wing
14058,11.8,38.6,Left Wing
14059,11.8,38.800000000000004,Left Wing
14060,11.8,39.0,Left Wing
14061,11.8,39.2,Left Wing
14062,11.8,39.400000000000006,Left Wing
14063,11.8,39.6,Left Wing
14064,11.8,39.800000000000004,Left Wing
14065,11.8,40.0,Left Wing
14066,11.8,40.2,Left Wing
14067,11.8,40.400000000000006,Left Wing
14068,11.8,40.6,Left Wing
14069,11.8,40.800000000000004,Left Wing
14070,11.8,41.0,Left Wing
14071,11.8,41.2,Left Wing
14072,11.8,41.400000000000006,Left Wing
14073,11.8,41.6,Left Wing
14074,11.8,41.800000000000004,Top
14075,11.8,42.0,Top
14076,11.8,42.2,Top
14077,11.8,42.400000000000006,Top
14078,11.8,42.6,Top
14079,11.8,42.800000000000004,Top
14080,11.8,43.0,Top
14081,11.8,43.2,Top
14082,11.8,43.400000000000006,Top
14083,11.8,43.6,Top
14084,11.8,43.800000000000004,Top
14085,11.8,44.0,Top
14086,11.8,44.2,Top
14087,11.8,44.400000000000006,Top
14088,11.8,44.6,Top
14089,11.8,44.800000000000004,Top
14090,11.8,45.0,Top
14091,11.8,45.2,Top
14092,11.8,45.400000000000006,Top
14093,11.8,45.6,Top
14094,11.8,45.800000000000004,Top
14095,11.8,46.0,Top
14096,11.8,46.2,Top
14097,11.8,46.400000000000006,Top
14098,11.8,46.6,Top
14099,11.8,46.800000000000004,Out of Bounds
14100,12.0,0.0,Out of Bounds
14101,12.0,0.2,Left Baseline
14102,12.0,0.4,Left Baseline
14103,12.0,0.6000000000000001,Left Baseline
14104,12.0,0.8,Left Baseline
14105,12.0,1.0,Left Baseline
14106,12.0,1.2000000000000002,Left Baseline
14107,12.0,1.4000000000000001,Left Baseline
14108,12.0,1.6,Left Baseline
14109,12.0,1.8,Left Baseline
14110,12.0,2.0,Left Baseline
14111,12.0,2.2,Left Baseline
14112,12.0,2.4000000000000004,Left Baseline
14113,12.0,2.6,Left Baseline
14114,12.0,2.8000000000000003,Left Baseline
14115,12.0,3.0,Left Baseline
14116,12.0,3.2,Left Baseline
14117,12.0,3.4000000000000004,Left Baseline
14118,12.0,3.6,Left Baseline
14119,12.0,3.8000000000000003,Left Baseline
14120,12.0,4.0,Left Baseline
14121,12.0,4.2,Left Baseline
14122,12.0,4.4,Left Baseline
14123,12.0,4.6000000000000005,Left Baseline
14124,12.0,4.800000000000001,Left Baseline
14125,12.0,5.0,Left Baseline
14126,12.0,5.2,Left Baseline
14127,12.0,5.4,Left Baseline
14128,12.0,5.6000000000000005,Left Baseline
14129,12.0,5.800000000000001,Left Baseline
14130,12.0,6.0,Left Baseline
14131,12.0,6.2,Left Baseline
14132,12.0,6.4,Left Baseline
14133,12.0,6.6000000000000005,Left Baseline
14134,12.0,6.800000000000001,Left Baseline
14135,12.0,7.0,Left Baseline
14136,12.0,7.2,Left Baseline
14137,12.0,7.4,Left Baseline
14138,12.0,7.6000000000000005,Left Baseline
14139,12.0,7.800000000000001,Left Baseline
14140,12.0,8.0,Left Baseline
14141,12.0,8.200000000000001,Left Baseline
14142,12.0,8.4,Left Baseline
14143,12.0,8.6,Left Baseline
14144,12.0,8.8,Left Baseline
14145,12.0,9.0,Left Baseline
14146,12.0,9.200000000000001,Left Baseline
14147,12.0,9.4,Left Baseline
14148,12.0,9.600000000000001,Left Baseline
14149,12.0,9.8,Left Baseline
14150,12.0,10.0,Left Baseline
14151,12.0,10.200000000000001,Left Baseline
14152,12.0,10.4,Left Baseline
14153,12.0,10.600000000000001,Left Baseline
14154,12.0,10.8,Left Baseline
14155,12.0,11.0,Left Baseline
14156,12.0,11.200000000000001,Left Baseline
14157,12.0,11.4,Left Baseline
14158,12.0,11.600000000000001,Left Baseline
14159,12.0,11.8,Left Baseline
14160,12.0,12.0,Left Baseline
14161,12.0,12.200000000000001,Left Baseline
14162,12.0,12.4,Left Baseline
14163,12.0,12.600000000000001,Left Baseline
14164,12.0,12.8,Left Baseline
14165,12.0,13.0,Left Baseline
14166,12.0,13.200000000000001,Left Baseline
14167,12.0,13.4,Left Baseline
14168,12.0,13.600000000000001,Left Baseline
14169,12.0,13.8,Left Baseline
14170,12.0,14.0,Left Baseline
14171,12.0,14.200000000000001,Left Elbow
14172,12.0,14.4,Left Elbow
14173,12.0,14.600000000000001,Left Elbow
14174,12.0,14.8,Left Elbow
14175,12.0,15.0,Left Elbow
14176,12.0,15.200000000000001,Left Elbow
14177,12.0,15.4,Left Elbow
14178,12.0,15.600000000000001,Left Elbow
14179,12.0,15.8,Left Elbow
14180,12.0,16.0,Left Elbow
14181,12.0,16.2,Left Elbow
14182,12.0,16.400000000000002,Left Elbow
14183,12.0,16.6,Left Elbow
14184,12.0,16.8,Left Elbow
14185,12.0,17.0,Left Elbow
14186,12.0,17.2,Left Elbow
14187,12.0,17.400000000000002,Left Elbow
14188,12.0,17.6,Left Elbow
14189,12.0,17.8,Left Elbow
14190,12.0,18.0,Left Elbow
14191,12.0,18.2,Left Elbow
14192,12.0,18.400000000000002,Left Elbow
14193,12.0,18.6,Left Elbow
14194,12.0,18.8,Left Elbow
14195,12.0,19.0,Left Elbow
14196,12.0,19.200000000000003,Left Elbow
14197,12.0,19.400000000000002,Left Elbow
14198,12.0,19.6,Left Elbow
14199,12.0,19.8,Left Elbow
14200,12.0,20.0,Left Elbow
14201,12.0,20.200000000000003,Left Elbow
14202,12.0,20.400000000000002,Left Elbow
14203,12.0,20.6,Left Elbow
14204,12.0,20.8,Left Elbow
14205,12.0,21.0,Left Elbow
14206,12.0,21.200000000000003,Left Elbow
14207,12.0,21.400000000000002,Left Elbow
14208,12.0,21.6,Left Elbow
14209,12.0,21.8,Left Elbow
14210,12.0,22.0,Left Elbow
14211,12.0,22.200000000000003,Left Elbow
14212,12.0,22.400000000000002,Left Elbow
14213,12.0,22.6,Left Elbow
14214,12.0,22.8,Left Elbow
14215,12.0,23.0,Left Wing
14216,12.0,23.200000000000003,Left Wing
14217,12.0,23.400000000000002,Left Wing
14218,12.0,23.6,Left Wing
14219,12.0,23.8,Left Wing
14220,12.0,24.0,Left Wing
14221,12.0,24.200000000000003,Left Wing
14222,12.0,24.400000000000002,Left Wing
14223,12.0,24.6,Left Wing
14224,12.0,24.8,Left Wing
14225,12.0,25.0,Left Wing
14226,12.0,25.200000000000003,Left Wing
14227,12.0,25.400000000000002,Left Wing
14228,12.0,25.6,Left Wing
14229,12.0,25.8,Left Wing
14230,12.0,26.0,Left Wing
14231,12.0,26.200000000000003,Left Wing
14232,12.0,26.400000000000002,Left Wing
14233,12.0,26.6,Left Wing
14234,12.0,26.8,Left Wing
14235,12.0,27.0,Left Wing
14236,12.0,27.200000000000003,Left Wing
14237,12.0,27.400000000000002,Left Wing
14238,12.0,27.6,Left Wing
14239,12.0,27.8,Left Wing
14240,12.0,28.0,Left Wing
14241,12.0,28.200000000000003,Left Wing
14242,12.0,28.400000000000002,Left Wing
14243,12.0,28.6,Left Wing
14244,12.0,28.8,Left Wing
14245,12.0,29.0,Left Wing
14246,12.0,29.200000000000003,Left Wing
14247,12.0,29.400000000000002,Left Wing
14248,12.0,29.6,Left Wing
14249,12.0,29.8,Left Wing
14250,12.0,30.0,Left Wing
14251,12.0,30.200000000000003,Left Wing
14252,12.0,30.400000000000002,Left Wing
14253,12.0,30.6,Left Wing
14254,12.0,30.8,Left Wing
14255,12.0,31.0,Left Wing
14256,12.0,31.200000000000003,Left Wing
14257,12.0,31.400000000000002,Left Wing
14258,12.0,31.6,Left Wing
14259,12.0,31.8,Left Wing
14260,12.0,32.0,Left Wing
14261,12.0,32.2,Left Wing
14262,12.0,32.4,Left Wing
14263,12.0,32.6,Left Wing
14264,12.0,32.800000000000004,Left Wing
14265,12.0,33.0,Left Wing
14266,12.0,33.2,Left Wing
14267,12.0,33.4,Left Wing
14268,12.0,33.6,Left Wing
14269,12.0,33.800000000000004,Left Wing
14270,12.0,34.0,Left Wing
14271,12.0,34.2,Left Wing
14272,12.0,34.4,Left Wing
14273,12.0,34.6,Left Wing
14274,12.0,34.800000000000004,Left Wing
14275,12.0,35.0,Left Wing
14276,12.0,35.2,Left Wing
14277,12.0,35.4,Left Wing
14278,12.0,35.6,Left Wing
14279,12.0,35.800000000000004,Left Wing
14280,12.0,36.0,Left Wing
14281,12.0,36.2,Left Wing
14282,12.0,36.4,Left Wing
14283,12.0,36.6,Left Wing
14284,12.0,36.800000000000004,Left Wing
14285,12.0,37.0,Left Wing
14286,12.0,37.2,Left Wing
14287,12.0,37.4,Left Wing
14288,12.0,37.6,Left Wing
14289,12.0,37.800000000000004,Left Wing
14290,12.0,38.0,Left Wing
14291,12.0,38.2,Left Wing
14292,12.0,38.400000000000006,Left Wing
14293,12.0,38.6,Left Wing
14294,12.0,38.800000000000004,Left Wing
14295,12.0,39.0,Left Wing
14296,12.0,39.2,Left Wing
14297,12.0,39.400000000000006,Left Wing
14298,12.0,39.6,Left Wing
14299,12.0,39.800000000000004,Left Wing
14300,12.0,40.0,Left Wing
14301,12.0,40.2,Left Wing
14302,12.0,40.400000000000006,Left Wing
14303,12.0,40.6,Left Wing
14304,12.0,40.800000000000004,Left Wing
14305,12.0,41.0,Left Wing
14306,12.0,41.2,Top
14307,12.0,41.400000000000006,Top
14308,12.0,41.6,Top
14309,12.0,41.800000000000004,Top
14310,12.0,42.0,Top
14311,12.0,42.2,Top
14312,12.0,42.400000000000006,Top
14313,12.0,42.6,Top
14314,12.0,42.800000000000004,Top
14315,12.0,43.0,Top
14316,12.0,43.2,Top
14317,12.0,43.400000000000006,Top
14318,12.0,43.6,Top
14319,12.0,43.800000000000004,Top
14320,12.0,44.0,Top
14321,12.0,44.2,Top
14322,12.0,44.400000000000006,Top
14323,12.0,44.6,Top
14324,12.0,44.800000000000004,Top
14325,12.0,45.0,Top
14326,12.0,45.2,Top
14327,12.0,45.400000000000006,Top
14328,12.0,45.6,Top
14329,12.0,45.800000000000004,Top
14330,12.0,46.0,Top
14331,12.0,46.2,Top
14332,12.0,46.400000000000006,Top
14333,12.0,46.6,Top
14334,12.0,46.800000000000004,Out of Bounds
14335,12.200000000000001,0.0,Out of Bounds
14336,12.200000000000001,0.2,Left Baseline
14337,12.200000000000001,0.4,Left Baseline
14338,12.200000000000001,0.6000000000000001,Left Baseline
14339,12.200000000000001,0.8,Left Baseline
14340,12.200000000000001,1.0,Left Baseline
14341,12.200000000000001,1.2000000000000002,Left Baseline
14342,12.200000000000001,1.4000000000000001,Left Baseline
14343,12.200000000000001,1.6,Left Baseline
14344,12.200000000000001,1.8,Left Baseline
14345,12.200000000000001,2.0,Left Baseline
14346,12.200000000000001,2.2,Left Baseline
14347,12.200000000000001,2.4000000000000004,Left Baseline
14348,12.200000000000001,2.6,Left Baseline
14349,12.200000000000001,2.8000000000000003,Left Baseline
14350,12.200000000000001,3.0,Left Baseline
14351,12.200000000000001,3.2,Left Baseline
14352,12.200000000000001,3.4000000000000004,Left Baseline
14353,12.200000000000001,3.6,Left Baseline
14354,12.200000000000001,3.8000000000000003,Left Baseline
14355,12.200000000000001,4.0,Left Baseline
14356,12.200000000000001,4.2,Left Baseline
14357,12.200000000000001,4.4,Left Baseline
14358,12.200000000000001,4.6000000000000005,Left Baseline
14359,12.200000000000001,4.800000000000001,Left Baseline
14360,12.200000000000001,5.0,Left Baseline
14361,12.200000000000001,5.2,Left Baseline
14362,12.200000000000001,5.4,Left Baseline
14363,12.200000000000001,5.6000000000000005,Left Baseline
14364,12.200000000000001,5.800000000000001,Left Baseline
14365,12.200000000000001,6.0,Left Baseline
14366,12.200000000000001,6.2,Left Baseline
14367,12.200000000000001,6.4,Left Baseline
14368,12.200000000000001,6.6000000000000005,Left Baseline
14369,12.200000000000001,6.800000000000001,Left Baseline
14370,12.200000000000001,7.0,Left Baseline
14371,12.200000000000001,7.2,Left Baseline
14372,12.200000000000001,7.4,Left Baseline
14373,12.200000000000001,7.6000000000000005,Left Baseline
14374,12.200000000000001,7.800000000000001,Left Baseline
14375,12.200000000000001,8.0,Left Baseline
14376,12.200000000000001,8.200000000000001,Left Baseline
14377,12.200000000000001,8.4,Left Baseline
14378,12.200000000000001,8.6,Left Baseline
14379,12.200000000000001,8.8,Left Baseline
14380,12.200000000000001,9.0,Left Baseline
14381,12.200000000000001,9.200000000000001,Left Baseline
14382,12.200000000000001,9.4,Left Baseline
14383,12.200000000000001,9.600000000000001,Left Baseline
14384,12.200000000000001,9.8,Left Baseline
14385,12.200000000000001,10.0,Left Baseline
14386,12.200000000000001,10.200000000000001,Left Baseline
14387,12.200000000000001,10.4,Left Baseline
14388,12.200000000000001,10.600000000000001,Left Baseline
14389,12.200000000000001,10.8,Left Baseline
14390,12.200000000000001,11.0,Left Baseline
14391,12.200000000000001,11.200000000000001,Left Baseline
14392,12.200000000000001,11.4,Left Baseline
14393,12.200000000000001,11.600000000000001,Left Baseline
14394,12.200000000000001,11.8,Left Baseline
14395,12.200000000000001,12.0,Left Baseline
14396,12.200000000000001,12.200000000000001,Left Baseline
14397,12.200000000000001,12.4,Left Baseline
14398,12.200000000000001,12.600000000000001,Left Baseline
14399,12.200000000000001,12.8,Left Baseline
14400,12.200000000000001,13.0,Left Baseline
14401,12.200000000000001,13.200000000000001,Left Baseline
14402,12.200000000000001,13.4,Left Baseline
14403,12.200000000000001,13.600000000000001,Left Baseline
14404,12.200000000000001,13.8,Left Baseline
14405,12.200000000000001,14.0,Left Baseline
14406,12.200000000000001,14.200000000000001,Left Elbow
14407,12.200000000000001,14.4,Left Elbow
14408,12.200000000000001,14.600000000000001,Left Elbow
14409,12.200000000000001,14.8,Left Elbow
14410,12.200000000000001,15.0,Left Elbow
14411,12.200000000000001,15.200000000000001,Left Elbow
14412,12.200000000000001,15.4,Left Elbow
14413,12.200000000000001,15.600000000000001,Left Elbow
14414,12.200000000000001,15.8,Left Elbow
14415,12.200000000000001,16.0,Left Elbow
14416,12.200000000000001,16.2,Left Elbow
14417,12.200000000000001,16.400000000000002,Left Elbow
14418,12.200000000000001,16.6,Left Elbow
14419,12.200000000000001,16.8,Left Elbow
14420,12.200000000000001,17.0,Left Elbow
14421,12.200000000000001,17.2,Left Elbow
14422,12.200000000000001,17.400000000000002,Left Elbow
14423,12.200000000000001,17.6,Left Elbow
14424,12.200000000000001,17.8,Left Elbow
14425,12.200000000000001,18.0,Left Elbow
14426,12.200000000000001,18.2,Left Elbow
14427,12.200000000000001,18.400000000000002,Left Elbow
14428,12.200000000000001,18.6,Left Elbow
14429,12.200000000000001,18.8,Left Elbow
14430,12.200000000000001,19.0,Left Elbow
14431,12.200000000000001,19.200000000000003,Left Elbow
14432,12.200000000000001,19.400000000000002,Left Elbow
14433,12.200000000000001,19.6,Left Elbow
14434,12.200000000000001,19.8,Left Elbow
14435,12.200000000000001,20.0,Left Elbow
14436,12.200000000000001,20.200000000000003,Left Elbow
14437,12.200000000000001,20.400000000000002,Left Elbow
14438,12.200000000000001,20.6,Left Elbow
14439,12.200000000000001,20.8,Left Elbow
14440,12.200000000000001,21.0,Left Elbow
14441,12.200000000000001,21.200000000000003,Left Elbow
14442,12.200000000000001,21.400000000000002,Left Elbow
14443,12.200000000000001,21.6,Left Elbow
14444,12.200000000000001,21.8,Left Elbow
14445,12.200000000000001,22.0,Left Elbow
14446,12.200000000000001,22.200000000000003,Left Elbow
14447,12.200000000000001,22.400000000000002,Left Elbow
14448,12.200000000000001,22.6,Left Elbow
14449,12.200000000000001,22.8,Left Elbow
14450,12.200000000000001,23.0,Left Elbow
14451,12.200000000000001,23.200000000000003,Left Wing
14452,12.200000000000001,23.400000000000002,Left Wing
14453,12.200000000000001,23.6,Left Wing
14454,12.200000000000001,23.8,Left Wing
14455,12.200000000000001,24.0,Left Wing
14456,12.200000000000001,24.200000000000003,Left Wing
14457,12.200000000000001,24.400000000000002,Left Wing
14458,12.200000000000001,24.6,Left Wing
14459,12.200000000000001,24.8,Left Wing
14460,12.200000000000001,25.0,Left Wing
14461,12.200000000000001,25.200000000000003,Left Wing
14462,12.200000000000001,25.400000000000002,Left Wing
14463,12.200000000000001,25.6,Left Wing
14464,12.200000000000001,25.8,Left Wing
14465,12.200000000000001,26.0,Left Wing
14466,12.200000000000001,26.200000000000003,Left Wing
14467,12.200000000000001,26.400000000000002,Left Wing
14468,12.200000000000001,26.6,Left Wing
14469,12.200000000000001,26.8,Left Wing
14470,12.200000000000001,27.0,Left Wing
14471,12.200000000000001,27.200000000000003,Left Wing
14472,12.200000000000001,27.400000000000002,Left Wing
14473,12.200000000000001,27.6,Left Wing
14474,12.200000000000001,27.8,Left Wing
14475,12.200000000000001,28.0,Left Wing
14476,12.200000000000001,28.200000000000003,Left Wing
14477,12.200000000000001,28.400000000000002,Left Wing
14478,12.200000000000001,28.6,Left Wing
14479,12.200000000000001,28.8,Left Wing
14480,12.200000000000001,29.0,Left Wing
14481,12.200000000000001,29.200000000000003,Left Wing
14482,12.200000000000001,29.400000000000002,Left Wing
14483,12.200000000000001,29.6,Left Wing
14484,12.200000000000001,29.8,Left Wing
14485,12.200000000000001,30.0,Left Wing
14486,12.200000000000001,30.200000000000003,Left Wing
14487,12.200000000000001,30.400000000000002,Left Wing
14488,12.200000000000001,30.6,Left Wing
14489,12.200000000000001,30.8,Left Wing
14490,12.200000000000001,31.0,Left Wing
14491,12.200000000000001,31.200000000000003,Left Wing
14492,12.200000000000001,31.400000000000002,Left Wing
14493,12.200000000000001,31.6,Left Wing
14494,12.200000000000001,31.8,Left Wing
14495,12.200000000000001,32.0,Left Wing
14496,12.200000000000001,32.2,Left Wing
14497,12.200000000000001,32.4,Left Wing
14498,12.200000000000001,32.6,Left Wing
14499,12.200000000000001,32.800000000000004,Left Wing
14500,12.200000000000001,33.0,Left Wing
14501,12.200000000000001,33.2,Left Wing
14502,12.200000000000001,33.4,Left Wing
14503,12.200000000000001,33.6,Left Wing
14504,12.200000000000001,33.800000000000004,Left Wing
14505,12.200000000000001,34.0,Left Wing
14506,12.200000000000001,34.2,Left Wing
14507,12.200000000000001,34.4,Left Wing
14508,12.200000000000001,34.6,Left Wing
14509,12.200000000000001,34.800000000000004,Left Wing
14510,12.200000000000001,35.0,Left Wing
14511,12.200000000000001,35.2,Left Wing
14512,12.200000000000001,35.4,Left Wing
14513,12.200000000000001,35.6,Left Wing
14514,12.200000000000001,35.800000000000004,Left Wing
14515,12.200000000000001,36.0,Left Wing
14516,12.200000000000001,36.2,Left Wing
14517,12.200000000000001,36.4,Left Wing
14518,12.200000000000001,36.6,Left Wing
14519,12.200000000000001,36.800000000000004,Left Wing
14520,12.200000000000001,37.0,Left Wing
14521,12.200000000000001,37.2,Left Wing
14522,12.200000000000001,37.4,Left Wing
14523,12.200000000000001,37.6,Left Wing
14524,12.200000000000001,37.800000000000004,Left Wing
14525,12.200000000000001,38.0,Left Wing
14526,12.200000000000001,38.2,Left Wing
14527,12.200000000000001,38.400000000000006,Left Wing
14528,12.200000000000001,38.6,Left Wing
14529,12.200000000000001,38.800000000000004,Left Wing
14530,12.200000000000001,39.0,Left Wing
14531,12.200000000000001,39.2,Left Wing
14532,12.200000000000001,39.400000000000006,Left Wing
14533,12.200000000000001,39.6,Left Wing
14534,12.200000000000001,39.800000000000004,Left Wing
14535,12.200000000000001,40.0,Left Wing
14536,12.200000000000001,40.2,Left Wing
14537,12.200000000000001,40.400000000000006,Left Wing
14538,12.200000000000001,40.6,Top
14539,12.200000000000001,40.800000000000004,Top
14540,12.200000000000001,41.0,Top
14541,12.200000000000001,41.2,Top
14542,12.200000000000001,41.400000000000006,Top
14543,12.200000000000001,41.6,Top
14544,12.200000000000001,41.800000000000004,Top
14545,12.200000000000001,42.0,Top
14546,12.200000000000001,42.2,Top
14547,12.200000000000001,42.400000000000006,Top
14548,12.200000000000001,42.6,Top
14549,12.200000000000001,42.800000000000004,Top
14550,12.200000000000001,43.0,Top
14551,12.200000000000001,43.2,Top
14552,12.200000000000001,43.400000000000006,Top
14553,12.200000000000001,43.6,Top
14554,12.200000000000001,43.800000000000004,Top
14555,12.200000000000001,44.0,Top
14556,12.200000000000001,44.2,Top
14557,12.200000000000001,44.400000000000006,Top
14558,12.200000000000001,44.6,Top
14559,12.200000000000001,44.800000000000004,Top
14560,12.200000000000001,45.0,Top
14561,12.200000000000001,45.2,Top
14562,12.200000000000001,45.400000000000006,Top
14563,12.200000000000001,45.6,Top
14564,12.200000000000001,45.800000000000004,Top
14565,12.200000000000001,46.0,Top
14566,12.200000000000001,46.2,Top
14567,12.200000000000001,46.400000000000006,Top
14568,12.200000000000001,46.6,Top
14569,12.200000000000001,46.800000000000004,Out of Bounds
14570,12.4,0.0,Out of Bounds
14571,12.4,0.2,Left Baseline
14572,12.4,0.4,Left Baseline
14573,12.4,0.6000000000000001,Left Baseline
14574,12.4,0.8,Left Baseline
14575,12.4,1.0,Left Baseline
14576,12.4,1.2000000000000002,Left Baseline
14577,12.4,1.4000000000000001,Left Baseline
14578,12.4,1.6,Left Baseline
14579,12.4,1.8,Left Baseline
14580,12.4,2.0,Left Baseline
14581,12.4,2.2,Left Baseline
14582,12.4,2.4000000000000004,Left Baseline
14583,12.4,2.6,Left Baseline
14584,12.4,2.8000000000000003,Left Baseline
14585,12.4,3.0,Left Baseline
14586,12.4,3.2,Left Baseline
14587,12.4,3.4000000000000004,Left Baseline
14588,12.4,3.6,Left Baseline
14589,12.4,3.8000000000000003,Left Baseline
14590,12.4,4.0,Left Baseline
14591,12.4,4.2,Left Baseline
14592,12.4,4.4,Left Baseline
14593,12.4,4.6000000000000005,Left Baseline
14594,12.4,4.800000000000001,Left Baseline
14595,12.4,5.0,Left Baseline
14596,12.4,5.2,Left Baseline
14597,12.4,5.4,Left Baseline
14598,12.4,5.6000000000000005,Left Baseline
14599,12.4,5.800000000000001,Left Baseline
14600,12.4,6.0,Left Baseline
